burn_no.,lat,lon,date
14295,33.814995,-92.954926,11/6/2020 0:00
14296,35.642796,-89.947807,11/6/2020 0:00
14297,33.230736,-92.824562,11/6/2020 0:00
14298,32.573162,-91.978889,11/6/2020 0:00
14299,34.5821,-92.54528,11/6/2020 0:00
14300,36.554756,-88.939331,11/6/2020 0:00
14301,32.572823,-91.980721,11/6/2020 0:00
14302,35.939186,-89.70993,11/6/2020 0:00
14303,36.551994,-88.930908,11/6/2020 0:00
14304,35.932472,-89.713188,11/6/2020 0:00
14305,36.551933,-88.937195,11/6/2020 0:00
14306,32.573029,-91.982567,11/6/2020 0:00
14307,36.426483,-91.739952,11/6/2020 0:00
14308,33.860126,-89.885658,11/6/2020 0:00
14309,36.455681,-90.271782,11/6/2020 0:00
14310,33.688595,-90.846458,11/6/2020 0:00
14311,33.683483,-90.849777,11/6/2020 0:00
14312,36.084648,-92.156212,11/6/2020 0:00
14313,33.840534,-90.687813,11/6/2020 0:00
14314,33.866566,-89.874573,11/6/2020 0:00
14315,35.076653,-91.990883,11/6/2020 0:00
14316,35.935833,-89.713196,11/6/2020 0:00
14317,33.755398,-91.826759,11/6/2020 0:00
14318,33.839592,-90.692276,11/6/2020 0:00
14319,34.378025,-94.651207,11/6/2020 0:00
14320,35.635807,-90.595665,11/6/2020 0:00
14321,35.639732,-90.596863,11/6/2020 0:00
14322,34.895649,-90.618011,11/6/2020 0:00
14323,34.626762,-93.793297,11/6/2020 0:00
14324,33.862637,-89.873474,11/6/2020 0:00
14325,36.400249,-91.944275,11/6/2020 0:00
14326,33.869053,-91.009277,11/6/2020 0:00
14327,33.253006,-93.468536,11/6/2020 0:00
14328,35.077732,-91.985878,11/6/2020 0:00
14329,35.072392,-91.989517,11/6/2020 0:00
14330,33.60424,-91.553734,11/6/2020 0:00
14331,32.259697,-94.454918,11/6/2020 0:00
14332,33.861389,-89.879547,11/6/2020 0:00
14333,33.728813,-93.407104,11/6/2020 0:00
14334,33.733551,-93.408669,11/6/2020 0:00
14335,33.789474,-90.268524,11/6/2020 0:00
14336,32.622616,-94.665527,11/6/2020 0:00
14337,33.68446,-90.845222,11/6/2020 0:00
14338,34.118279,-92.306442,11/6/2020 0:00
14339,35.077583,-91.989182,11/6/2020 0:00
14340,36.490547,-89.013512,11/6/2020 0:00
14341,33.374958,-93.883934,11/6/2020 0:00
14342,35.615562,-91.489197,11/6/2020 0:00
14343,36.801174,-92.639748,11/6/2020 0:00
14344,34.117088,-92.311813,11/6/2020 0:00
14345,33.679344,-90.848541,11/6/2020 0:00
14346,34.118404,-92.309387,11/6/2020 0:00
14347,33.459324,-90.43013,11/6/2020 0:00
14348,36.491539,-89.008293,11/6/2020 0:00
14349,34.349472,-91.351921,11/6/2020 0:00
14350,36.399208,-91.949028,11/6/2020 0:00
14351,34.925533,-89.33181,11/6/2020 0:00
14352,33.865891,-91.00338,11/6/2020 0:00
14353,35.640591,-90.592697,11/6/2020 0:00
14354,33.865314,-89.880653,11/6/2020 0:00
14355,35.426468,-90.603813,11/6/2020 0:00
14356,35.422527,-90.6026,11/6/2020 0:00
14357,33.637882,-90.793991,11/6/2020 0:00
14358,33.898125,-94.597679,11/6/2020 0:00
14359,36.08569,-92.151459,11/6/2020 0:00
14360,33.163101,-90.810493,11/6/2020 0:00
14361,33.159916,-90.804626,11/6/2020 0:00
14362,32.254539,-94.453041,11/6/2020 0:00
14363,33.899002,-94.594048,11/6/2020 0:00
14364,33.732079,-89.761772,11/6/2020 0:00
14365,33.893116,-94.595848,11/6/2020 0:00
14366,33.893997,-94.592224,11/6/2020 0:00
14367,33.259346,-93.463593,11/6/2020 0:00
14368,36.770054,-88.692665,11/6/2020 0:00
14369,36.795586,-90.464188,11/6/2020 0:00
14370,36.797798,-92.640053,11/6/2020 0:00
14371,35.615425,-91.491486,11/6/2020 0:00
14372,35.07869,-91.9842,11/6/2020 0:00
14373,35.616405,-91.486969,11/6/2020 0:00
14374,35.073322,-91.987823,11/6/2020 0:00
14375,34.008579,-91.65271,11/6/2020 0:00
14376,35.70647,-90.950951,11/6/2020 0:00
14377,36.400227,-91.945816,11/6/2020 0:00
14378,33.859772,-89.877449,11/6/2020 0:00
14379,33.858551,-89.88356,11/6/2020 0:00
14380,33.864914,-89.872467,11/6/2020 0:00
14381,33.863697,-89.878563,11/6/2020 0:00
14382,33.102535,-92.563019,11/6/2020 0:00
14383,33.25782,-93.470093,11/6/2020 0:00
14384,35.073471,-91.984505,11/6/2020 0:00
14385,33.760353,-90.89959,11/6/2020 0:00
14386,33.760475,-90.902199,11/6/2020 0:00
14387,33.862476,-89.884689,11/6/2020 0:00
14388,31.999798,-91.629776,11/6/2020 0:00
14389,36.493153,-89.019783,11/6/2020 0:00
14390,33.695892,-90.47464,11/6/2020 0:00
14391,33.761433,-90.897598,11/6/2020 0:00
14392,32.000988,-91.624413,11/6/2020 0:00
14393,31.995321,-91.628426,11/6/2020 0:00
14394,36.494148,-89.014557,11/6/2020 0:00
14395,36.48856,-89.023972,11/6/2020 0:00
14396,33.113598,-90.463951,11/6/2020 0:00
14397,36.489555,-89.018745,11/6/2020 0:00
14398,33.867626,-89.879662,11/6/2020 0:00
14399,31.990841,-91.62709,11/6/2020 0:00
14400,34.373154,-94.640327,11/6/2020 0:00
14401,34.40773,-92.644539,11/6/2020 0:00
14402,34.401184,-92.633926,11/6/2020 0:00
14403,34.400494,-92.635277,11/6/2020 0:00
14404,34.40786,-92.635422,11/6/2020 0:00
14405,33.899719,-94.594124,11/6/2020 0:00
14406,33.814217,-92.95417,11/6/2020 0:00
14407,34.376198,-94.643387,11/6/2020 0:00
14408,34.40855,-92.634018,11/6/2020 0:00
14409,34.401009,-92.643036,11/6/2020 0:00
14410,33.255505,-93.469368,11/6/2020 0:00
14411,33.814041,-92.96273,11/6/2020 0:00
14412,32.256424,-94.453232,11/6/2020 0:00
14413,33.813168,-92.960632,11/6/2020 0:00
14414,33.729866,-93.407997,11/6/2020 0:00
14415,35.497478,-92.914375,11/6/2020 0:00
14416,34.408371,-92.643135,11/6/2020 0:00
14417,35.044998,-90.16684,11/7/2020 0:00
14418,35.642696,-89.948906,11/7/2020 0:00
14419,34.405823,-92.638283,11/7/2020 0:00
14420,35.047676,-90.167534,11/7/2020 0:00
14421,35.934822,-89.718811,11/7/2020 0:00
14422,35.934555,-89.71376,11/7/2020 0:00
14423,35.649223,-89.93409,11/7/2020 0:00
14424,35.648102,-89.938103,11/7/2020 0:00
14425,35.067955,-90.149284,11/7/2020 0:00
14426,35.795853,-91.747597,11/7/2020 0:00
14427,35.945095,-89.712769,11/7/2020 0:00
14428,35.946468,-89.717812,11/7/2020 0:00
14429,35.946201,-89.712761,11/7/2020 0:00
14430,35.793053,-91.746277,11/7/2020 0:00
14431,35.935818,-89.715446,11/7/2020 0:00
14432,35.93322,-89.712303,11/7/2020 0:00
14433,35.642063,-89.946617,11/7/2020 0:00
14434,35.93454,-89.710823,11/7/2020 0:00
14435,35.945419,-89.71241,11/7/2020 0:00
14436,35.066658,-90.145508,11/7/2020 0:00
14437,33.057602,-92.401108,11/7/2020 0:00
14438,35.089531,-92.553391,11/7/2020 0:00
14439,35.946774,-89.71096,11/7/2020 0:00
14440,35.938694,-89.710037,11/7/2020 0:00
14441,35.640839,-89.942055,11/7/2020 0:00
14442,35.411247,-93.776329,11/7/2020 0:00
14443,35.872391,-91.790077,11/7/2020 0:00
14444,35.728874,-91.211357,11/7/2020 0:00
14445,33.918224,-90.732246,11/7/2020 0:00
14446,35.936878,-89.711792,11/7/2020 0:00
14447,33.774471,-90.885536,11/7/2020 0:00
14448,35.557884,-90.368668,11/7/2020 0:00
14449,33.962883,-90.856606,11/7/2020 0:00
14450,33.386177,-91.402832,11/7/2020 0:00
14451,35.727726,-91.416847,11/7/2020 0:00
14452,35.463291,-90.657158,11/7/2020 0:00
14453,35.458252,-90.655296,11/7/2020 0:00
14454,35.46331,-90.654312,11/7/2020 0:00
14455,35.458275,-90.652435,11/7/2020 0:00
14456,35.173088,-90.595055,11/7/2020 0:00
14457,35.172142,-90.598801,11/7/2020 0:00
14458,33.649399,-90.85025,11/7/2020 0:00
14459,33.95826,-94.135818,11/7/2020 0:00
14460,33.649227,-90.850143,11/7/2020 0:00
14461,33.404816,-91.402824,11/7/2020 0:00
14462,33.659523,-90.864334,11/7/2020 0:00
14463,32.423965,-94.347733,11/7/2020 0:00
14464,33.865776,-90.370956,11/7/2020 0:00
14465,33.960232,-94.134521,11/7/2020 0:00
14466,33.65976,-90.858353,11/7/2020 0:00
14467,33.657089,-90.855965,11/7/2020 0:00
14468,33.656818,-90.861916,11/7/2020 0:00
14469,34.00486,-90.638588,11/7/2020 0:00
14470,35.173595,-90.599648,11/7/2020 0:00
14471,34.003777,-90.641174,11/7/2020 0:00
14472,35.5424,-90.225983,11/7/2020 0:00
14473,35.417946,-91.050079,11/7/2020 0:00
14474,35.415718,-91.052834,11/7/2020 0:00
14475,35.723923,-91.21582,11/7/2020 0:00
14476,35.726631,-91.21991,11/7/2020 0:00
14477,35.893257,-89.778183,11/7/2020 0:00
14478,36.512787,-92.317543,11/7/2020 0:00
14479,35.894787,-89.780777,11/7/2020 0:00
14480,36.515434,-92.317932,11/7/2020 0:00
14481,33.540699,-94.29567,11/8/2020 0:00
14482,32.276623,-92.728653,11/8/2020 0:00
14483,33.691978,-94.417557,11/8/2020 0:00
14484,36.218945,-91.672508,11/8/2020 0:00
14485,36.215046,-91.673721,11/8/2020 0:00
14486,35.044979,-90.16552,11/8/2020 0:00
14487,36.327576,-94.901588,11/8/2020 0:00
14488,34.502975,-92.422821,11/8/2020 0:00
14489,36.336079,-94.908936,11/8/2020 0:00
14490,32.488651,-94.818443,11/8/2020 0:00
14491,35.342888,-92.408333,11/8/2020 0:00
14492,35.119701,-92.779396,11/8/2020 0:00
14493,35.068485,-90.14669,11/8/2020 0:00
14494,32.538284,-92.917107,11/8/2020 0:00
14495,36.580723,-92.842896,11/8/2020 0:00
14496,33.046288,-93.507233,11/8/2020 0:00
14497,36.121094,-89.884323,11/8/2020 0:00
14498,33.820286,-90.771446,11/8/2020 0:00
14499,33.851097,-90.366615,11/8/2020 0:00
14500,36.532299,-94.387314,11/8/2020 0:00
14501,34.211517,-91.571037,11/8/2020 0:00
14502,33.851601,-90.359894,11/8/2020 0:00
14503,35.893681,-89.780258,11/8/2020 0:00
14504,33.413673,-90.988991,11/8/2020 0:00
14505,33.414181,-90.982925,11/8/2020 0:00
14506,35.046249,-90.165192,11/8/2020 0:00
14507,36.243053,-94.307533,11/9/2020 0:00
14508,36.242626,-94.305107,11/9/2020 0:00
14509,35.08334,-90.089104,11/9/2020 0:00
14510,32.490044,-92.19986,11/9/2020 0:00
14511,32.482025,-92.15313,11/9/2020 0:00
14512,35.893288,-89.781685,11/9/2020 0:00
14513,35.641106,-89.948952,11/9/2020 0:00
14514,35.896755,-89.780716,11/9/2020 0:00
14515,32.080517,-92.068336,11/9/2020 0:00
14516,35.889816,-89.782661,11/9/2020 0:00
14517,36.352425,-94.863602,11/9/2020 0:00
14518,36.349674,-94.868874,11/9/2020 0:00
14519,31.876049,-91.923538,11/9/2020 0:00
14520,35.043449,-90.169174,11/9/2020 0:00
14521,32.552635,-91.068794,11/9/2020 0:00
14522,35.642815,-89.938538,11/9/2020 0:00
14523,35.039989,-90.170113,11/9/2020 0:00
14524,35.640594,-89.952156,11/9/2020 0:00
14525,35.06596,-90.153214,11/9/2020 0:00
14526,32.49165,-92.199837,11/9/2020 0:00
14527,32.490433,-92.19751,11/9/2020 0:00
14528,36.353676,-94.859901,11/9/2020 0:00
14529,35.14394,-90.432281,11/9/2020 0:00
14530,35.608982,-90.167625,11/9/2020 0:00
14531,32.027313,-91.529137,11/9/2020 0:00
14532,32.824589,-91.746155,11/9/2020 0:00
14533,32.030235,-91.534386,11/9/2020 0:00
14534,35.803211,-91.195824,11/9/2020 0:00
14535,35.608326,-90.173645,11/9/2020 0:00
14536,36.548382,-94.319557,11/9/2020 0:00
14537,35.181808,-90.311035,11/9/2020 0:00
14538,32.331112,-92.638054,11/9/2020 0:00
14539,32.022598,-91.537788,11/9/2020 0:00
14540,33.723167,-91.89579,11/9/2020 0:00
14541,34.220249,-91.645103,11/9/2020 0:00
14542,32.946037,-91.549332,11/9/2020 0:00
14543,32.295879,-91.642235,11/9/2020 0:00
14544,35.937229,-89.713516,11/9/2020 0:00
14545,35.935619,-89.039146,11/9/2020 0:00
14546,34.216667,-91.644478,11/9/2020 0:00
14547,35.893658,-89.780327,11/10/2020 0:00
14548,36.547745,-94.323639,11/10/2020 0:00
14549,35.962463,-92.769043,11/10/2020 0:00
14550,35.649689,-89.934654,11/10/2020 0:00
14551,35.935638,-89.712578,11/10/2020 0:00
14552,35.642982,-89.936096,11/10/2020 0:00
14553,35.646336,-89.935379,11/10/2020 0:00
14554,36.353771,-94.861664,11/10/2020 0:00
14555,35.890312,-89.781052,11/10/2020 0:00
14556,35.410316,-93.77639,11/10/2020 0:00
14557,33.784481,-92.466682,11/10/2020 0:00
14558,35.946293,-89.714752,11/10/2020 0:00
14559,34.255508,-90.162041,11/10/2020 0:00
14560,35.529907,-91.238441,11/10/2020 0:00
14561,35.590885,-91.042801,11/10/2020 0:00
14562,35.540432,-91.367775,11/10/2020 0:00
14563,35.580254,-91.001068,11/10/2020 0:00
14564,36.532585,-92.998322,11/10/2020 0:00
14565,32.732327,-91.671417,11/10/2020 0:00
14566,32.736378,-91.667969,11/10/2020 0:00
14567,32.735672,-91.672195,11/10/2020 0:00
14568,32.73497,-91.676414,11/10/2020 0:00
14569,32.746037,-91.63073,11/10/2020 0:00
14570,32.739723,-91.668739,11/10/2020 0:00
14571,32.739017,-91.672966,11/10/2020 0:00
14572,32.738316,-91.677193,11/10/2020 0:00
14573,32.75008,-91.627281,11/10/2020 0:00
14574,32.753426,-91.628052,11/10/2020 0:00
14575,34.716724,-91.975929,11/10/2020 0:00
14576,34.869034,-92.099777,11/10/2020 0:00
14577,35.529251,-91.24263,11/10/2020 0:00
14578,35.533199,-91.239204,11/10/2020 0:00
14579,36.270409,-90.511353,11/10/2020 0:00
14580,35.532547,-91.243401,11/10/2020 0:00
14581,35.480961,-90.517715,11/10/2020 0:00
14582,33.502285,-94.172913,11/10/2020 0:00
14583,33.505882,-94.173836,11/10/2020 0:00
14584,35.534523,-91.252602,11/10/2020 0:00
14585,35.504078,-90.539703,11/10/2020 0:00
14586,35.503445,-90.543922,11/10/2020 0:00
14587,34.349892,-90.934341,11/10/2020 0:00
14588,34.34724,-90.929428,11/10/2020 0:00
14589,34.334213,-90.99115,11/10/2020 0:00
14590,35.502815,-90.548149,11/10/2020 0:00
14591,35.507378,-90.540436,11/10/2020 0:00
14592,32.781986,-91.665337,11/10/2020 0:00
14593,32.977058,-91.507889,11/10/2020 0:00
14594,35.506744,-90.544662,11/10/2020 0:00
14595,35.580902,-90.996849,11/10/2020 0:00
14596,35.506115,-90.548882,11/10/2020 0:00
14597,31.966036,-92.600868,11/10/2020 0:00
14598,34.159248,-91.367256,11/10/2020 0:00
14599,34.161888,-91.372208,11/10/2020 0:00
14600,34.172508,-91.348595,11/10/2020 0:00
14601,34.171844,-91.352791,11/10/2020 0:00
14602,34.175148,-91.353546,11/10/2020 0:00
14603,35.531231,-91.251839,11/10/2020 0:00
14604,32.552082,-93.867432,11/10/2020 0:00
14605,32.551414,-93.870369,11/10/2020 0:00
14606,32.629036,-94.858917,11/11/2020 0:00
14607,33.505753,-94.174164,11/11/2020 0:00
14608,33.500641,-94.174835,11/11/2020 0:00
14609,33.506023,-94.17775,11/11/2020 0:00
14610,33.504345,-94.176132,11/11/2020 0:00
14611,35.410072,-93.774498,11/11/2020 0:00
14612,35.408569,-93.770401,11/11/2020 0:00
14613,34.973183,-92.631744,11/11/2020 0:00
14614,36.428333,-90.994217,11/11/2020 0:00
14615,34.380363,-91.636414,11/11/2020 0:00
14616,33.814045,-90.627937,11/11/2020 0:00
14617,34.993324,-89.651848,11/11/2020 0:00
14618,36.284279,-94.129463,11/11/2020 0:00
14619,33.396896,-91.399254,11/11/2020 0:00
14620,35.540878,-90.558189,11/11/2020 0:00
14621,35.339451,-92.683563,11/11/2020 0:00
14622,34.372166,-90.952423,11/11/2020 0:00
14623,34.341454,-90.935532,11/11/2020 0:00
14624,33.818729,-91.513397,11/11/2020 0:00
14625,34.342567,-90.929848,11/11/2020 0:00
14626,33.396076,-91.403351,11/11/2020 0:00
14627,34.337666,-90.934456,11/11/2020 0:00
14628,33.400841,-91.400391,11/11/2020 0:00
14629,34.36446,-91.898438,11/11/2020 0:00
14630,33.430504,-91.003654,11/11/2020 0:00
14631,31.969995,-91.546097,11/11/2020 0:00
14632,34.718708,-91.881218,11/11/2020 0:00
14633,35.248192,-90.822479,11/11/2020 0:00
14634,33.50415,-90.860611,11/11/2020 0:00
14635,32.789001,-91.738213,11/11/2020 0:00
14636,32.73074,-93.699501,11/11/2020 0:00
14637,33.503834,-90.858482,11/11/2020 0:00
14638,32.724968,-93.703606,11/11/2020 0:00
14639,32.726212,-93.698097,11/11/2020 0:00
14640,33.5,-90.857407,11/11/2020 0:00
14641,33.613472,-90.921768,11/11/2020 0:00
14642,33.822662,-91.514526,11/11/2020 0:00
14643,33.827442,-91.511581,11/11/2020 0:00
14644,33.916447,-91.524353,11/11/2020 0:00
14645,35.892605,-89.779793,11/11/2020 0:00
14646,35.671738,-91.220642,11/11/2020 0:00
14647,34.714771,-91.880043,11/11/2020 0:00
14648,35.666874,-91.225182,11/11/2020 0:00
14649,35.937023,-89.712341,11/11/2020 0:00
14650,33.637112,-90.90538,11/11/2020 0:00
14651,31.974087,-91.547249,11/11/2020 0:00
14652,33.431671,-90.997787,11/11/2020 0:00
14653,36.190235,-90.851311,11/11/2020 0:00
14654,33.675739,-90.873657,11/11/2020 0:00
14655,34.882645,-91.927887,11/11/2020 0:00
14656,33.639793,-90.912193,11/11/2020 0:00
14657,35.480782,-90.316986,11/11/2020 0:00
14658,31.978178,-91.548401,11/11/2020 0:00
14659,31.982269,-91.549553,11/11/2020 0:00
14660,32.006313,-91.537865,11/11/2020 0:00
14661,33.419731,-90.975876,11/11/2020 0:00
14662,33.401569,-91.404411,11/11/2020 0:00
14663,33.400021,-91.404495,11/11/2020 0:00
14664,35.367722,-93.804169,11/11/2020 0:00
14665,32.2019,-94.241295,11/11/2020 0:00
14666,32.206612,-94.24279,11/11/2020 0:00
14667,32.205223,-94.248871,11/11/2020 0:00
14668,32.21133,-94.24427,11/11/2020 0:00
14669,33.75058,-90.188797,11/11/2020 0:00
14670,33.75428,-90.189796,11/11/2020 0:00
14671,36.448566,-91.971901,11/11/2020 0:00
14672,34.384277,-91.637573,11/11/2020 0:00
14673,34.654694,-90.917252,11/11/2020 0:00
14674,35.674767,-90.561615,11/11/2020 0:00
14675,33.817047,-91.513397,11/11/2020 0:00
14676,33.750572,-90.18689,11/11/2020 0:00
14677,33.754269,-90.187904,11/11/2020 0:00
14678,33.678719,-91.286201,11/11/2020 0:00
14679,35.502586,-94.440094,11/11/2020 0:00
14680,32.81065,-91.683823,11/11/2020 0:00
14681,35.540329,-90.57177,11/11/2020 0:00
14682,35.39653,-90.621315,11/11/2020 0:00
14683,35.400196,-90.622368,11/11/2020 0:00
14684,35.539875,-90.563499,11/11/2020 0:00
14685,33.415871,-90.974792,11/11/2020 0:00
14686,32.874626,-91.31411,11/11/2020 0:00
14687,35.543976,-90.572807,11/11/2020 0:00
14688,35.611984,-91.420433,11/11/2020 0:00
14689,32.78986,-91.74205,11/11/2020 0:00
14690,35.542522,-90.569862,11/11/2020 0:00
14691,32.785797,-91.740883,11/11/2020 0:00
14692,33.897537,-91.865791,11/11/2020 0:00
14693,33.600983,-91.351601,11/11/2020 0:00
14694,35.565853,-92.507851,11/11/2020 0:00
14695,35.701942,-91.49836,11/11/2020 0:00
14696,35.546173,-90.570908,11/11/2020 0:00
14697,35.264179,-91.509575,11/11/2020 0:00
14698,35.619705,-90.805763,11/11/2020 0:00
14699,36.631203,-91.463783,11/11/2020 0:00
14700,32.788116,-91.742561,11/11/2020 0:00
14701,33.898418,-91.861549,11/11/2020 0:00
14702,35.54501,-90.567497,11/11/2020 0:00
14703,32.87439,-91.314583,11/11/2020 0:00
14704,35.542385,-90.56115,11/11/2020 0:00
14705,35.544525,-90.559227,11/11/2020 0:00
14706,36.693157,-89.541939,11/11/2020 0:00
14707,35.538738,-90.560112,11/11/2020 0:00
14708,33.658588,-90.960266,11/11/2020 0:00
14709,33.65974,-90.954468,11/11/2020 0:00
14710,32.804745,-92.782509,11/11/2020 0:00
14711,32.810093,-92.778969,11/11/2020 0:00
14712,32.809029,-92.783844,11/11/2020 0:00
14713,32.814369,-92.780334,11/11/2020 0:00
14714,32.813309,-92.78521,11/11/2020 0:00
14715,35.537231,-90.557144,11/11/2020 0:00
14716,34.643406,-90.914001,11/11/2020 0:00
14717,32.428478,-92.188736,11/11/2020 0:00
14718,33.646294,-90.859352,11/11/2020 0:00
14719,35.010681,-90.368507,11/11/2020 0:00
14720,33.647438,-90.853615,11/11/2020 0:00
14721,35.009686,-90.373787,11/11/2020 0:00
14722,34.363602,-91.902649,11/11/2020 0:00
14723,35.013332,-90.374809,11/11/2020 0:00
14724,34.09388,-90.195351,11/11/2020 0:00
14725,35.62339,-90.806824,11/11/2020 0:00
14726,35.056427,-92.459427,11/11/2020 0:00
14727,34.759212,-92.707458,11/11/2020 0:00
14728,35.429825,-90.44593,11/11/2020 0:00
14729,32.258167,-91.505264,11/11/2020 0:00
14730,32.775764,-94.665375,11/11/2020 0:00
14731,32.254108,-91.50412,11/11/2020 0:00
14732,36.062302,-90.06839,11/11/2020 0:00
14733,33.681404,-91.293327,11/11/2020 0:00
14734,32.390575,-91.655739,11/11/2020 0:00
14735,32.389664,-91.660095,11/11/2020 0:00
14736,32.592407,-91.43885,11/11/2020 0:00
14737,32.94334,-92.949081,11/11/2020 0:00
14738,32.942268,-92.954056,11/11/2020 0:00
14739,36.38879,-90.422974,11/11/2020 0:00
14740,36.058754,-90.06739,11/11/2020 0:00
14741,32.203072,-94.245224,11/11/2020 0:00
14742,32.21035,-94.24543,11/11/2020 0:00
14743,32.208954,-94.245941,11/11/2020 0:00
14744,35.933971,-89.712967,11/12/2020 0:00
14745,35.934231,-89.717056,11/12/2020 0:00
14746,35.797295,-91.748199,11/12/2020 0:00
14747,35.066071,-90.146317,11/12/2020 0:00
14748,35.649471,-89.935051,11/12/2020 0:00
14749,35.944897,-89.715935,11/12/2020 0:00
14750,35.793644,-91.748856,11/12/2020 0:00
14751,35.89291,-89.78215,11/12/2020 0:00
14752,34.995647,-89.651733,11/12/2020 0:00
14753,35.267124,-91.509964,11/12/2020 0:00
14754,31.969378,-92.602982,11/12/2020 0:00
14755,32.502174,-92.277748,11/12/2020 0:00
14756,31.875629,-91.922401,11/12/2020 0:00
14757,31.963314,-92.603439,11/12/2020 0:00
14758,32.59589,-91.437347,11/12/2020 0:00
14759,32.728523,-93.702393,11/12/2020 0:00
14760,32.548714,-92.319817,11/12/2020 0:00
14761,33.138813,-91.881264,11/12/2020 0:00
14762,33.132938,-91.881798,11/12/2020 0:00
14763,32.545921,-92.31778,11/12/2020 0:00
14764,35.886425,-89.777199,11/12/2020 0:00
14765,33.138092,-91.8806,11/12/2020 0:00
14766,32.729244,-93.698639,11/12/2020 0:00
14767,35.887032,-89.779648,11/12/2020 0:00
14768,35.892902,-89.777084,11/12/2020 0:00
14769,31.96393,-92.602875,11/12/2020 0:00
14770,32.726894,-93.697556,11/12/2020 0:00
14771,35.934498,-89.71476,11/12/2020 0:00
14772,33.135872,-91.88031,11/12/2020 0:00
14773,35.888016,-89.782799,11/12/2020 0:00
14774,35.893883,-89.78022,11/12/2020 0:00
14775,35.946266,-89.70961,11/12/2020 0:00
14776,35.79216,-91.745529,11/12/2020 0:00
14777,35.892296,-89.77462,11/12/2020 0:00
14778,32.119324,-91.170364,11/12/2020 0:00
14779,32.1245,-91.172081,11/12/2020 0:00
14780,35.162628,-90.62088,11/12/2020 0:00
14781,35.162498,-90.625328,11/12/2020 0:00
14782,33.151718,-94.548431,11/12/2020 0:00
14783,33.018948,-91.600517,11/12/2020 0:00
14784,36.84861,-89.850319,11/12/2020 0:00
14785,36.153164,-90.92952,11/12/2020 0:00
14786,36.148525,-90.927872,11/12/2020 0:00
14787,35.47134,-90.337502,11/12/2020 0:00
14788,36.191948,-91.798492,11/12/2020 0:00
14789,33.631145,-90.852417,11/12/2020 0:00
14790,33.150192,-94.554016,11/12/2020 0:00
14791,36.952942,-88.589989,11/12/2020 0:00
14792,33.15004,-94.550255,11/12/2020 0:00
14793,33.530422,-90.813095,11/12/2020 0:00
14794,33.621326,-90.849098,11/12/2020 0:00
14795,33.627048,-90.847343,11/12/2020 0:00
14796,33.626236,-90.850754,11/12/2020 0:00
14797,32.877522,-91.728683,11/12/2020 0:00
14798,32.878494,-91.724747,11/12/2020 0:00
14799,32.918182,-93.945518,11/12/2020 0:00
14800,33.531235,-90.809692,11/12/2020 0:00
14801,32.922565,-93.953056,11/12/2020 0:00
14802,33.631958,-90.849014,11/12/2020 0:00
14803,35.368378,-92.077446,11/12/2020 0:00
14804,34.918007,-91.131981,11/12/2020 0:00
14805,34.452007,-93.746208,11/12/2020 0:00
14806,36.210354,-90.856705,11/12/2020 0:00
14807,32.910236,-91.5961,11/12/2020 0:00
14808,34.914803,-91.123657,11/12/2020 0:00
14809,34.917202,-91.130348,11/12/2020 0:00
14810,34.120884,-91.543999,11/12/2020 0:00
14811,34.114964,-91.545853,11/12/2020 0:00
14812,34.913963,-91.121994,11/12/2020 0:00
14813,33.308247,-93.364571,11/12/2020 0:00
14814,33.306984,-93.369339,11/12/2020 0:00
14815,33.305729,-93.374107,11/12/2020 0:00
14816,33.311375,-93.376083,11/12/2020 0:00
14817,33.312637,-93.371307,11/12/2020 0:00
14818,35.366596,-92.084709,11/12/2020 0:00
14819,35.368374,-92.085884,11/12/2020 0:00
14820,34.99506,-89.652199,11/12/2020 0:00
14821,35.363327,-92.08416,11/12/2020 0:00
14822,35.370197,-92.078651,11/12/2020 0:00
14823,35.453659,-90.23542,11/12/2020 0:00
14824,33.007763,-91.464378,11/12/2020 0:00
14825,32.764954,-91.621956,11/12/2020 0:00
14826,33.731331,-91.330551,11/12/2020 0:00
14827,36.349937,-92.772972,11/12/2020 0:00
14828,33.726311,-91.328819,11/12/2020 0:00
14829,33.721283,-91.32711,11/12/2020 0:00
14830,35.196266,-90.585716,11/12/2020 0:00
14831,33.51405,-90.881493,11/12/2020 0:00
14832,33.508312,-90.860992,11/12/2020 0:00
14833,34.53904,-90.383339,11/12/2020 0:00
14834,33.098969,-91.475723,11/12/2020 0:00
14835,32.594624,-91.439423,11/12/2020 0:00
14836,32.593678,-91.44326,11/12/2020 0:00
14837,32.531662,-91.762741,11/12/2020 0:00
14838,34.004601,-90.63382,11/12/2020 0:00
14839,36.210106,-90.858734,11/12/2020 0:00
14840,34.288544,-89.889984,11/12/2020 0:00
14841,33.509125,-90.879822,11/12/2020 0:00
14842,36.165874,-90.960976,11/12/2020 0:00
14843,34.540531,-90.381699,11/12/2020 0:00
14844,35.934021,-89.712929,11/12/2020 0:00
14845,35.367496,-92.081062,11/12/2020 0:00
14846,35.361561,-92.082962,11/12/2020 0:00
14847,33.513618,-90.878693,11/12/2020 0:00
14848,32.552696,-93.870026,11/12/2020 0:00
14849,33.51442,-90.879539,11/12/2020 0:00
14850,33.514202,-90.886871,11/12/2020 0:00
14851,34.091969,-91.469727,11/12/2020 0:00
14852,33.651432,-90.871964,11/12/2020 0:00
14853,33.658279,-90.872169,11/12/2020 0:00
